valid,tmpf,dwpf,relh,drct,sknt,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,hour,airport,low_visibility,valid_hour,LATITUDE,LONGITUDE,ELEVATION
2024-12-02 19:30:00+00:00,60.8,53.6,77.14,220.0,2.0,1015.0,1.55,2.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,19,VIDP,True,2024-12-02 19:00:00+00:00,28.584511,77.205783,215.0
2024-12-02 20:00:00+00:00,59.0,53.6,82.25,220.0,2.0,1015.0,1.55,2.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,20,VIDP,True,2024-12-02 20:00:00+00:00,28.584511,77.205783,215.0
2024-12-02 20:30:00+00:00,59.0,53.6,82.25,220.0,2.0,1015.0,1.55,2.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,20,VIDP,True,2024-12-02 20:00:00+00:00,28.584511,77.205783,215.0
2024-12-02 21:00:00+00:00,59.0,53.6,82.25,220.0,2.0,1015.0,1.55,2.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,21,VIDP,True,2024-12-02 21:00:00+00:00,28.584511,77.205783,215.0
2024-12-02 21:30:00+00:00,59.0,53.6,82.25,220.0,2.0,1015.0,1.55,2.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,21,VIDP,True,2024-12-02 21:00:00+00:00,28.584511,77.205783,215.0
2024-12-02 22:00:00+00:00,57.2,53.6,87.74,220.0,2.0,1015.0,1.55,2.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,22,VIDP,True,2024-12-02 22:00:00+00:00,28.584511,77.205783,215.0
2024-12-02 22:30:00+00:00,57.2,53.6,87.74,220.0,2.0,1015.0,1.49,2.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,22,VIDP,True,2024-12-02 22:00:00+00:00,28.584511,77.205783,215.0
2024-12-02 23:00:00+00:00,57.2,53.6,87.74,220.0,2.0,1015.0,1.43,2.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,23,VIDP,True,2024-12-02 23:00:00+00:00,28.584511,77.205783,215.0
2024-12-02 23:30:00+00:00,57.2,53.6,87.74,220.0,2.0,1015.0,1.37,2.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,23,VIDP,True,2024-12-02 23:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 00:00:00+00:00,55.4,53.6,93.65,220.0,2.0,1015.0,1.3,2.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,0,VIDP,True,2024-12-03 00:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 00:30:00+00:00,55.4,53.6,93.65,270.0,2.0,1015.0,1.3,2.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,0,VIDP,True,2024-12-03 00:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 01:00:00+00:00,55.4,53.6,93.65,270.0,2.0,1016.0,1.3,2.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,1,VIDP,True,2024-12-03 01:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 01:30:00+00:00,55.4,53.6,93.65,270.0,2.0,1016.0,0.99,2.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,1,VIDP,True,2024-12-03 01:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 02:00:00+00:00,55.4,53.6,93.65,270.0,2.0,1016.0,0.81,2.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,2,VIDP,True,2024-12-03 02:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 02:30:00+00:00,57.2,53.6,87.74,260.0,3.0,1017.0,0.75,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,2,VIDP,True,2024-12-03 02:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 03:00:00+00:00,59.0,55.4,87.83,250.0,4.0,1017.0,0.75,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,3,VIDP,True,2024-12-03 03:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 03:30:00+00:00,62.6,55.4,77.29,250.0,3.0,1018.0,0.81,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,3,VIDP,True,2024-12-03 03:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 04:00:00+00:00,64.4,53.6,67.95,260.0,3.0,1018.0,0.93,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,4,VIDP,True,2024-12-03 04:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 04:30:00+00:00,68.0,53.6,59.97,280.0,3.0,1018.0,0.93,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,4,VIDP,True,2024-12-03 04:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 05:00:00+00:00,69.8,51.8,52.77,270.0,3.0,1018.0,0.93,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,5,VIDP,True,2024-12-03 05:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 05:30:00+00:00,71.6,51.8,49.64,290.0,3.0,1018.0,1.06,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,FU,5,VIDP,True,2024-12-03 05:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 06:00:00+00:00,73.4,51.8,46.71,290.0,5.0,1018.0,1.37,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,6,VIDP,True,2024-12-03 06:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 06:30:00+00:00,75.2,50.0,41.14,290.0,6.0,1018.0,1.37,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,6,VIDP,True,2024-12-03 06:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 07:00:00+00:00,77.0,50.0,38.74,300.0,5.0,1017.0,1.55,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,7,VIDP,True,2024-12-03 07:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 07:30:00+00:00,77.0,50.0,38.74,290.0,5.0,1017.0,1.74,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,7,VIDP,True,2024-12-03 07:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 08:00:00+00:00,78.8,48.2,34.13,290.0,6.0,1016.0,1.86,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,8,VIDP,True,2024-12-03 08:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 08:30:00+00:00,78.8,48.2,34.13,290.0,6.0,1016.0,2.17,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,8,VIDP,False,2024-12-03 08:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 09:00:00+00:00,78.8,48.2,34.13,290.0,6.0,1016.0,2.17,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,9,VIDP,False,2024-12-03 09:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 09:30:00+00:00,78.8,48.2,34.13,290.0,8.0,1015.0,2.17,8.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,9,VIDP,False,2024-12-03 09:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 10:00:00+00:00,78.8,48.2,34.13,290.0,8.0,1015.0,2.17,8.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,10,VIDP,False,2024-12-03 10:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 10:30:00+00:00,78.8,50.0,36.51,280.0,6.0,1015.0,2.17,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,10,VIDP,False,2024-12-03 10:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 11:00:00+00:00,78.8,50.0,36.51,280.0,5.0,1015.0,2.17,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,11,VIDP,False,2024-12-03 11:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 11:30:00+00:00,77.0,50.0,38.74,280.0,4.0,1015.0,2.17,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,11,VIDP,False,2024-12-03 11:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 12:00:00+00:00,73.4,51.8,46.71,260.0,3.0,1015.0,2.17,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,12,VIDP,False,2024-12-03 12:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 12:30:00+00:00,73.4,51.8,46.71,260.0,3.0,1015.0,2.17,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,12,VIDP,False,2024-12-03 12:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 13:00:00+00:00,71.6,51.8,49.64,240.0,2.0,1015.0,2.17,2.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,13,VIDP,False,2024-12-03 13:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 13:30:00+00:00,69.8,51.8,52.77,260.0,2.0,1016.0,2.17,2.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,13,VIDP,False,2024-12-03 13:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 14:00:00+00:00,68.0,53.6,59.97,250.0,3.0,1016.0,2.17,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,14,VIDP,False,2024-12-03 14:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 14:30:00+00:00,64.4,51.8,63.6,260.0,3.0,1016.0,2.17,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,14,VIDP,False,2024-12-03 14:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 15:00:00+00:00,64.4,51.8,63.6,240.0,3.0,1016.0,2.17,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,15,VIDP,False,2024-12-03 15:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 15:30:00+00:00,64.4,51.8,63.6,250.0,3.0,1016.0,1.99,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,15,VIDP,True,2024-12-03 15:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 16:00:00+00:00,64.4,51.8,63.6,270.0,4.0,1016.0,1.86,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,16,VIDP,True,2024-12-03 16:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 16:30:00+00:00,64.4,51.8,63.6,270.0,5.0,1016.0,1.86,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,16,VIDP,True,2024-12-03 16:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 17:00:00+00:00,62.6,51.8,67.75,250.0,3.0,1016.0,1.86,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,17,VIDP,True,2024-12-03 17:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 17:30:00+00:00,62.6,51.8,67.75,250.0,4.0,1016.0,1.86,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,17,VIDP,True,2024-12-03 17:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 18:00:00+00:00,60.8,51.8,72.2,250.0,4.0,1016.0,1.86,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,18,VIDP,True,2024-12-03 18:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 18:30:00+00:00,60.8,51.8,72.2,250.0,4.0,1016.0,1.74,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,18,VIDP,True,2024-12-03 18:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 19:00:00+00:00,60.8,51.8,72.2,250.0,3.0,1016.0,1.74,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,19,VIDP,True,2024-12-03 19:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 19:30:00+00:00,60.8,51.8,72.2,240.0,4.0,1016.0,1.74,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,19,VIDP,True,2024-12-03 19:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 20:00:00+00:00,59.0,51.8,76.98,250.0,4.0,1016.0,1.55,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,20,VIDP,True,2024-12-03 20:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 20:30:00+00:00,59.0,51.8,76.98,260.0,5.0,1015.0,1.55,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,20,VIDP,True,2024-12-03 20:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 21:00:00+00:00,59.0,51.8,76.98,260.0,5.0,1015.0,1.55,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,21,VIDP,True,2024-12-03 21:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 21:30:00+00:00,59.0,51.8,76.98,250.0,5.0,1015.0,1.55,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,21,VIDP,True,2024-12-03 21:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 22:00:00+00:00,59.0,51.8,76.98,240.0,4.0,1015.0,1.55,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,22,VIDP,True,2024-12-03 22:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 22:30:00+00:00,57.2,51.8,82.12,230.0,4.0,1015.0,1.37,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,22,VIDP,True,2024-12-03 22:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 23:00:00+00:00,57.2,51.8,82.12,250.0,4.0,1014.0,1.37,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,23,VIDP,True,2024-12-03 23:00:00+00:00,28.584511,77.205783,215.0
2024-12-03 23:30:00+00:00,57.2,51.8,82.12,250.0,4.0,1014.0,1.37,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,23,VIDP,True,2024-12-03 23:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 00:00:00+00:00,57.2,53.6,87.74,240.0,3.0,1014.0,1.37,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,0,VIDP,True,2024-12-04 00:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 00:30:00+00:00,55.4,53.6,93.65,240.0,3.0,1015.0,1.37,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,0,VIDP,True,2024-12-04 00:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 01:00:00+00:00,55.4,53.6,93.65,230.0,4.0,1015.0,1.37,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,1,VIDP,True,2024-12-04 01:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 01:30:00+00:00,55.4,51.8,87.65,240.0,3.0,1015.0,1.12,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,1,VIDP,True,2024-12-04 01:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 02:00:00+00:00,55.4,51.8,87.65,240.0,3.0,1016.0,1.12,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,2,VIDP,True,2024-12-04 02:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 02:30:00+00:00,57.2,51.8,82.12,250.0,5.0,1016.0,0.99,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,2,VIDP,True,2024-12-04 02:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 03:00:00+00:00,59.0,51.8,76.98,240.0,4.0,1016.0,0.99,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,BR,3,VIDP,True,2024-12-04 03:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 03:30:00+00:00,60.8,51.8,72.2,250.0,6.0,1017.0,0.93,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,3,VIDP,True,2024-12-04 03:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 04:00:00+00:00,62.6,51.8,67.75,250.0,7.0,1017.0,0.93,7.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,4,VIDP,True,2024-12-04 04:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 04:30:00+00:00,66.2,50.0,55.88,260.0,6.0,1017.0,1.37,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,4,VIDP,True,2024-12-04 04:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 05:00:00+00:00,68.0,50.0,52.51,270.0,6.0,1017.0,1.55,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,5,VIDP,True,2024-12-04 05:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 05:30:00+00:00,71.6,50.0,46.43,270.0,7.0,1017.0,1.55,7.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,5,VIDP,True,2024-12-04 05:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 06:00:00+00:00,73.4,48.2,40.85,270.0,7.0,1017.0,1.86,7.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,6,VIDP,True,2024-12-04 06:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 06:30:00+00:00,75.2,48.2,38.46,270.0,8.0,1016.0,2.17,8.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,6,VIDP,False,2024-12-04 06:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 07:00:00+00:00,77.0,46.4,33.85,280.0,7.0,1016.0,2.49,7.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,7,VIDP,False,2024-12-04 07:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 07:30:00+00:00,77.0,44.6,31.62,280.0,8.0,1015.0,2.49,8.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,7,VIDP,False,2024-12-04 07:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 08:00:00+00:00,78.8,44.6,29.79,290.0,10.0,1015.0,2.49,10.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,8,VIDP,False,2024-12-04 08:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 08:30:00+00:00,78.8,42.8,27.81,290.0,10.0,1015.0,2.8,10.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,8,VIDP,False,2024-12-04 08:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 09:00:00+00:00,78.8,41.0,25.95,290.0,10.0,1014.0,3.11,10.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,9,VIDP,False,2024-12-04 09:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 09:30:00+00:00,78.8,41.0,25.95,290.0,9.0,1014.0,3.11,9.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,9,VIDP,False,2024-12-04 09:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 10:00:00+00:00,78.8,41.0,25.95,290.0,8.0,1014.0,3.11,8.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,10,VIDP,False,2024-12-04 10:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 10:30:00+00:00,78.8,39.2,24.19,280.0,8.0,1014.0,3.11,8.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,10,VIDP,False,2024-12-04 10:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 11:00:00+00:00,78.8,39.2,24.19,280.0,9.0,1014.0,2.8,9.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,11,VIDP,False,2024-12-04 11:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 11:30:00+00:00,75.2,39.2,27.26,290.0,8.0,1014.0,2.8,8.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,11,VIDP,False,2024-12-04 11:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 12:00:00+00:00,73.4,41.0,31.05,290.0,5.0,1014.0,2.49,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,12,VIDP,False,2024-12-04 12:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 12:30:00+00:00,71.6,41.0,33.0,290.0,5.0,1014.0,2.49,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,12,VIDP,False,2024-12-04 12:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 13:00:00+00:00,68.0,42.8,40.0,270.0,4.0,1014.0,2.49,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,13,VIDP,False,2024-12-04 13:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 13:30:00+00:00,68.0,42.8,40.0,270.0,4.0,1014.0,2.36,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,13,VIDP,False,2024-12-04 13:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 14:00:00+00:00,66.2,42.8,42.57,270.0,4.0,1015.0,2.17,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,14,VIDP,False,2024-12-04 14:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 14:30:00+00:00,66.2,44.6,45.6,250.0,3.0,1015.0,2.17,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,14,VIDP,False,2024-12-04 14:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 15:00:00+00:00,64.4,44.6,48.55,250.0,4.0,1015.0,2.17,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,15,VIDP,False,2024-12-04 15:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 15:30:00+00:00,64.4,44.6,48.55,280.0,4.0,1015.0,2.17,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,15,VIDP,False,2024-12-04 15:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 16:00:00+00:00,64.4,44.6,48.55,280.0,4.0,1016.0,2.17,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,16,VIDP,False,2024-12-04 16:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 16:30:00+00:00,64.4,44.6,48.55,260.0,3.0,1016.0,2.17,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,16,VIDP,False,2024-12-04 16:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 17:00:00+00:00,64.4,44.6,48.55,260.0,3.0,1015.0,2.17,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,17,VIDP,False,2024-12-04 17:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 17:30:00+00:00,62.6,44.6,51.72,260.0,4.0,1015.0,2.17,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,17,VIDP,False,2024-12-04 17:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 18:00:00+00:00,62.6,44.6,51.72,250.0,4.0,1015.0,2.17,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,18,VIDP,False,2024-12-04 18:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 18:30:00+00:00,60.8,44.6,55.12,240.0,3.0,1015.0,2.17,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,18,VIDP,False,2024-12-04 18:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 19:00:00+00:00,60.8,42.8,51.45,250.0,5.0,1015.0,2.17,5.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,19,VIDP,False,2024-12-04 19:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 19:30:00+00:00,59.0,42.8,54.86,260.0,6.0,1015.0,2.17,6.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,19,VIDP,False,2024-12-04 19:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 20:00:00+00:00,57.2,42.8,58.52,250.0,4.0,1015.0,2.17,4.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,20,VIDP,False,2024-12-04 20:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 20:30:00+00:00,57.2,42.8,58.52,240.0,3.0,1015.0,2.17,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,20,VIDP,False,2024-12-04 20:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 21:00:00+00:00,57.2,42.8,58.52,230.0,3.0,1015.0,2.17,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,21,VIDP,False,2024-12-04 21:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 21:30:00+00:00,57.2,42.8,58.52,220.0,3.0,1015.0,2.17,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,21,VIDP,False,2024-12-04 21:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 22:00:00+00:00,55.4,42.8,62.46,250.0,2.0,1014.0,2.17,2.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,22,VIDP,False,2024-12-04 22:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 22:30:00+00:00,53.6,42.8,66.7,230.0,3.0,1014.0,2.17,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,22,VIDP,False,2024-12-04 22:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 23:00:00+00:00,51.8,41.0,66.48,230.0,3.0,1014.0,2.17,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,23,VIDP,False,2024-12-04 23:00:00+00:00,28.584511,77.205783,215.0
2024-12-04 23:30:00+00:00,51.8,41.0,66.48,220.0,2.0,1014.0,2.17,2.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,23,VIDP,False,2024-12-04 23:00:00+00:00,28.584511,77.205783,215.0
2024-12-05 00:00:00+00:00,51.8,41.0,66.48,240.0,3.0,1014.0,1.99,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,0,VIDP,True,2024-12-05 00:00:00+00:00,28.584511,77.205783,215.0
2024-12-05 00:30:00+00:00,51.8,41.0,66.48,220.0,3.0,1014.0,1.99,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,0,VIDP,True,2024-12-05 00:00:00+00:00,28.584511,77.205783,215.0
2024-12-05 01:00:00+00:00,51.8,41.0,66.48,240.0,3.0,1015.0,1.86,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,1,VIDP,True,2024-12-05 01:00:00+00:00,28.584511,77.205783,215.0
2024-12-05 01:30:00+00:00,51.8,41.0,66.48,230.0,3.0,1015.0,1.86,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,HZ,1,VIDP,True,2024-12-05 01:00:00+00:00,28.584511,77.205783,215.0
2024-12-05 02:00:00+00:00,51.8,41.0,66.48,240.0,3.0,1015.0,1.55,3.0,NSC,CLR,CLR,CLR,0.0,0.0,0.0,0.0,"HZ,fog",2,VIDP,True,2024-12-05 02:00:00+00:00,28.584511,77.205783,215.0
