tmpf_c,dwpf_c,relh,drct,sknt,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,airport,hour,low_visibility,LATITUDE,LONGITUDE,ELEVATION,hour_of_day,day,month,wx_+SHRA,wx_+TSRA,wx_-SHRA,wx_-TSRA,"wx_-TSRA,fog","wx_-TSRA,haze",wx_BLDU,wx_Heavy DZ,wx_Heavy RA,wx_In the vicinity RA,wx_In the vicinity SH,wx_In the vicinity TS,wx_Light DZ,wx_Light RA,wx_Light TS,wx_MIFG,"wx_MIFG,fog",wx_Moderate BR,wx_Moderate DS,wx_Moderate DU,wx_Moderate DZ,wx_Moderate FG,wx_Moderate FU,wx_Moderate HZ,wx_Moderate RA,wx_Moderate TS,wx_NoWX,"wx_NoWX,fog","wx_NoWX,gusty","wx_NoWX,haze",wx_SHRA,"wx_SHRA,haze,tempo,gusty",wx_TSRA,temp_diff,turbulence
23,20,83,230,4,1012,3,4,2,4,1,1,1500,10000,999,999,2,18,0,17.2333333,78.4166666,617,18,28,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,0
22,20,88,230,4,1012,3,4,2,4,1,1,1500,10000,999,999,2,18,0,17.2333333,78.4166666,617,18,28,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2,0
22,20,88,230,4,1012,3,4,2,4,1,1,1500,10000,999,999,2,19,0,17.2333333,78.4166666,617,19,28,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2,0
22,20,88,230,4,1011,3,4,2,4,1,1,1500,10000,999,999,2,19,0,17.2333333,78.4166666,617,19,28,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2,0
22,18,78,230,4,1011,3,4,2,4,1,1,1500,10000,999,999,2,20,0,17.2333333,78.4166666,617,20,28,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4,0
22,18,78,230,4,1011,3,4,2,4,1,1,1500,10000,999,999,2,20,0,17.2333333,78.4166666,617,20,28,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4,0
22,18,78,230,4,1011,3,4,2,4,1,1,1500,10000,999,999,2,21,0,17.2333333,78.4166666,617,21,28,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4,0
21,18,82,230,4,1011,3,4,2,4,1,1,1500,10000,999,999,2,22,0,17.2333333,78.4166666,617,22,28,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,0
21,18,82,230,2,1011,3,2,2,4,1,1,1500,10000,999,999,2,22,0,17.2333333,78.4166666,617,22,28,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,0
21,18,82,230,2,1011,3,2,2,4,1,1,1500,10000,999,999,2,23,0,17.2333333,78.4166666,617,23,28,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,0
21,18,82,230,2,1012,3,2,2,4,1,1,1500,10000,999,999,2,0,0,17.2333333,78.4166666,617,0,29,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,0
21,18,82,230,2,1012,3,2,2,4,1,1,1500,10000,999,999,2,0,0,17.2333333,78.4166666,617,0,29,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,0
21,18,82,230,2,1013,2,2,2,4,1,1,1500,10000,999,999,2,1,0,17.2333333,78.4166666,617,1,29,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,0
22,19,83,230,2,1013,2,2,2,4,1,1,1500,10000,999,999,2,1,0,17.2333333,78.4166666,617,1,29,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,0
25,20,73,230,2,1014,1,2,2,4,1,1,1500,10000,999,999,2,2,1,17.2333333,78.4166666,617,2,29,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5,0
29,22,65,230,2,1014,1,2,2,4,1,1,1500,10000,999,999,2,3,1,17.2333333,78.4166666,617,3,29,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7,0
30,22,62,230,2,1015,1,2,2,4,1,1,1500,10000,999,999,2,3,1,17.2333333,78.4166666,617,3,29,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8,0
29,20,58,240,4,1015,1,4,2,1,1,1,1500,999,999,999,2,4,1,17.2333333,78.4166666,617,4,29,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,9,0
31,21,55,270,4,1015,3,4,2,1,1,1,1500,999,999,999,2,4,0,17.2333333,78.4166666,617,4,29,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10,0
30,20,55,240,4,1015,3,4,2,1,1,1,1500,999,999,999,2,5,0,17.2333333,78.4166666,617,5,29,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10,0
31,21,55,230,2,1014,3,2,2,1,1,1,1500,999,999,999,2,5,0,17.2333333,78.4166666,617,5,29,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10,0
31,21,55,220,5,1013,2,5,2,1,1,1,1500,999,999,999,2,6,0,17.2333333,78.4166666,617,6,29,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10,0
32,21,52,310,6,1013,2,6,4,1,1,1,1500,999,999,999,2,6,0,17.2333333,78.4166666,617,6,29,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11,0
31,20,51,310,4,1013,2,4,4,1,1,1,1500,999,999,999,2,7,0,17.2333333,78.4166666,617,7,29,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11,0
31,20,51,310,4,1012,2,4,4,1,1,1,1500,999,999,999,2,7,0,17.2333333,78.4166666,617,7,29,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11,0
31,21,55,320,6,1012,3,6,4,1,1,1,1500,999,999,999,2,8,0,17.2333333,78.4166666,617,8,29,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10,0
31,20,51,320,5,1011,3,5,4,1,1,1,1500,999,999,999,2,8,0,17.2333333,78.4166666,617,8,29,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11,0
32,20,49,320,5,1011,3,5,4,1,1,1,1500,999,999,999,2,9,0,17.2333333,78.4166666,617,9,29,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12,0
32,20,49,300,5,1011,3,5,4,1,1,1,1500,999,999,999,2,10,0,17.2333333,78.4166666,617,10,29,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,12,0
30,20,55,340,7,1011,3,7,4,1,1,1,1500,999,999,999,2,10,0,17.2333333,78.4166666,617,10,29,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10,0
30,20,55,340,7,1011,2,7,4,1,1,1,1500,999,999,999,2,11,0,17.2333333,78.4166666,617,11,29,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10,0
30,20,55,340,6,1011,2,6,4,1,1,1,1500,999,999,999,2,11,0,17.2333333,78.4166666,617,11,29,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10,0
30,20,55,330,5,1011,2,5,4,1,1,1,1500,999,999,999,2,12,0,17.2333333,78.4166666,617,12,29,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10,0
28,20,61,110,5,1012,2,5,4,1,1,1,1500,999,999,999,2,12,0,17.2333333,78.4166666,617,12,29,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8,0
28,20,61,130,4,1012,1,4,4,1,1,1,1500,999,999,999,2,13,1,17.2333333,78.4166666,617,13,29,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8,0
27,21,69,130,4,1012,1,4,4,1,1,1,1500,999,999,999,2,13,1,17.2333333,78.4166666,617,13,29,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0
27,21,69,140,4,1013,1,4,4,1,1,1,1500,999,999,999,2,14,1,17.2333333,78.4166666,617,14,29,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6,0
26,21,73,230,2,1013,1,2,4,1,1,1,1500,999,999,999,2,14,1,17.2333333,78.4166666,617,14,29,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5,0
26,21,73,230,2,1013,1,2,4,1,1,1,1500,999,999,999,2,15,1,17.2333333,78.4166666,617,15,29,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5,0
26,21,73,230,2,1014,1,2,4,1,1,1,1500,999,999,999,2,15,1,17.2333333,78.4166666,617,15,29,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5,0
25,21,78,230,4,1014,1,4,4,1,1,1,1500,999,999,999,2,16,1,17.2333333,78.4166666,617,16,29,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,0
25,21,78,230,4,1014,1,4,4,1,1,1,1500,999,999,999,2,16,1,17.2333333,78.4166666,617,16,29,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,0
25,20,73,230,4,1014,1,4,4,1,1,1,1500,999,999,999,2,17,1,17.2333333,78.4166666,617,17,29,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,0
25,20,73,230,4,1014,2,4,4,1,1,1,1500,999,999,999,2,17,0,17.2333333,78.4166666,617,17,29,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,0
24,20,78,230,4,1014,2,4,4,1,1,1,1500,999,999,999,2,18,0,17.2333333,78.4166666,617,18,29,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4,0
24,20,78,230,4,1013,2,4,4,1,1,1,1500,999,999,999,2,18,0,17.2333333,78.4166666,617,18,29,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4,0
24,20,78,230,4,1013,2,4,4,1,1,1,1500,999,999,999,2,19,0,17.2333333,78.4166666,617,19,29,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4,0
23,20,83,230,4,1012,2,4,4,1,1,1,1500,999,999,999,2,19,0,17.2333333,78.4166666,617,19,29,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,0
23,20,83,230,4,1012,2,4,4,1,1,1,1500,999,999,999,2,20,0,17.2333333,78.4166666,617,20,29,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,0
23,20,83,230,4,1012,2,4,4,1,1,1,1500,999,999,999,2,20,0,17.2333333,78.4166666,617,20,29,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,0
23,20,83,230,4,1012,2,4,4,1,1,1,1500,999,999,999,2,21,0,17.2333333,78.4166666,617,21,29,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,0
22,20,88,230,2,1012,2,2,4,1,1,1,1500,999,999,999,2,21,0,17.2333333,78.4166666,617,21,29,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2,0
